,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
178,"[24.94689322284861, 60.18555880943391]","[25.0488862153624, 60.19656987943232]",5.769186506996256,7245.8,1032.4,6642.1,4782.2,7238.8,1459.0
179,"[24.877612663652545, 60.160040515703386]","[25.036845566731188, 60.17662841385181]",8.998913510885764,14771.1,1980.6,12848.3,7947.7,14411.6,2970.3
180,"[24.980169771026617, 60.27164563255691]","[25.05113211111085, 60.24157818585648]",5.148077019363753,10445.2,1171.5,6928.1,4988.2,6956.8,1419.5
181,"[24.942649347163, 60.18383892182232]","[25.056215407931795, 60.23206158335969]",8.253392044252449,9978.0,1214.0,9987.1,7190.6,10098.2,2019.7
182,"[24.84302540742953, 60.24733433304478]","[24.933620289581174, 60.15780529795491]",11.142943095086347,12817.1,1829.1,12362.6,8900.9,12931.2,2617.0
183,"[24.993312246189305, 60.26114510336412]","[25.078760149721315, 60.209542561191206]",7.427826356846586,9362.6,1167.1,8798.3,6334.6,8779.9,1786.0
184,"[24.912849578637516, 60.26661540039717]","[24.91885314893005, 60.15773055549504]",12.111983523929782,,,13438.7,9675.6,15149.5,3387.2
185,"[24.91672103923686, 60.20452682941638]","[25.051492700426408, 60.21108267100252]",7.48144134952864,10461.6,1320.7,9996.5,7197.3,10005.7,2013.0
186,"[24.883233326433377, 60.21327389839679]","[24.885767494931414, 60.20185646244627]",1.2772577469593531,1512.2,256.5,1521.2,1095.2,1545.5,309.7
187,"[25.083093855083256, 60.231577936512416]","[24.933710861084634, 60.158402708418166]",11.591922675940596,16085.9,2028.1,14072.0,10131.6,16475.8,3336.3
188,"[24.94257358766752, 60.23831720860044]","[24.984195550939607, 60.270266190399546]",4.230075962711816,6927.3,825.0,5339.9,3844.7,5353.3,1070.6
189,"[25.082524036150843, 60.25734265427448]","[24.89110234827887, 60.23290890873183]",10.907389452634378,12959.0,1090.8,12548.4,9034.7,12993.9,2635.6
190,"[25.079916279480727, 60.21881351184833]","[24.940250324243195, 60.25929069204645]",8.926626691472626,12112.0,1364.5,11001.6,7921.0,10868.2,2178.0
191,"[25.003043693153604, 60.281731033253024]","[25.14460901820479, 60.206194590661134]",11.47099102649446,16503.1,1684.3,13979.0,10064.7,14826.1,2998.3
192,"[24.909587583861764, 60.233122194602124]","[25.05594515737614, 60.23765647403935]",8.09485444313944,11032.3,1129.4,9732.2,7007.1,9978.5,2000.1
193,"[24.960642449556342, 60.19847731845419]","[25.07924456798714, 60.22083041085748]",7.007745734920032,10019.8,949.3,9274.0,6677.1,9292.5,1897.2
194,"[24.88179987431211, 60.23102386950055]","[25.229784039050763, 60.284245863803626]",20.08766768131548,24746.3,2266.3,25094.9,18068.1,26035.9,5478.0
195,"[24.878615567133465, 60.19392247672646]","[24.939874160479327, 60.2126326910421]",3.973129386387204,6329.0,1034.0,5130.3,3693.7,5772.5,1200.0
196,"[24.903671682964735, 60.23518495225177]","[24.958681958318536, 60.19024311472002]",5.848675927864025,9223.2,1065.3,7115.4,5123.0,7428.2,1499.8
197,"[25.0435924541325, 60.21623268124217]","[25.02746423153956, 60.23936707056927]",2.7222014104723433,6861.8,1091.5,3360.6,2419.6,3882.0,784.6
198,"[24.90649085960166, 60.19953870192656]","[25.072296505911, 60.2020861452372]",9.166731376785794,13073.8,1625.0,10990.3,7912.9,11132.2,2257.5
199,"[24.868633424422168, 60.22024946590828]","[24.999249880863907, 60.28110074038271]",9.885447214837116,13867.8,1607.3,12467.5,8976.4,13029.0,2701.1
200,"[24.856625327798643, 60.22330440877877]","[24.85753347672726, 60.22216221044062]",0.1365494688791524,175.1,25.5,177.8,128.0,175.1,35.5
201,"[24.93009762194922, 60.15848118673892]","[24.881006325385908, 60.22006473973726]",7.365890432849608,8442.8,1432.9,9611.9,6920.3,9996.6,2046.3
202,"[24.89217724556133, 60.23973517504595]","[24.927304987072983, 60.24127913509294]",1.946383009171665,9171.9,1060.2,2357.7,1697.5,2373.1,477.3
203,"[24.926282639264542, 60.18235237829912]","[24.864877524994945, 60.16398178392261]",3.9630871393118556,6278.9,908.5,5507.9,3965.6,6065.2,1244.9
204,"[24.88625901460853, 60.21415898245338]","[24.91356826168921, 60.253737181155934]",4.6519517569444,7962.1,936.7,5523.4,3976.8,5990.1,1306.9
205,"[25.087218348174297, 60.22593743341776]","[24.92532036506912, 60.22847245932012]",8.943664232446544,11852.9,1200.5,10876.3,7830.8,11243.9,2271.0
206,"[24.976371807082696, 60.26144746844553]","[24.987755008909968, 60.25721200191069]",0.7849048072264456,1626.4,296.2,1067.1,768.3,1109.0,226.2
207,"[24.88604194400237, 60.19168969221691]","[24.88142515084508, 60.23771842914744]",5.124511170247362,6727.5,992.5,5842.4,4206.4,6036.3,1221.2
208,"[24.94776413277983, 60.17550149832209]","[25.03151308218401, 60.2313159967416]",7.74160151645573,9873.5,1435.2,9250.4,6660.1,9547.8,1911.9
209,"[24.957606280112444, 60.23568796620095]","[24.897375071952343, 60.23501560144849]",3.325689606002306,6204.1,646.9,4030.5,2901.9,4383.5,923.3
210,"[24.898809200030826, 60.21396579213298]","[24.89065307524113, 60.259409851529846]",5.073165043048546,8269.1,957.9,6115.4,4403.0,6370.0,1296.9
211,"[25.00288379797359, 60.24799528436885]","[24.917397803652356, 60.214402471749416]",6.0188839588495755,9074.2,994.3,6994.4,5035.8,7002.4,1400.6
212,"[25.210305777664825, 60.26675613718282]","[25.1300126266378, 60.20705539682683]",7.981978981880624,21786.8,1485.5,9972.3,7180.0,9833.4,1973.0
213,"[24.9035847728648, 60.22472852538499]","[25.17502011046594, 60.20895955775189]",15.094261878895049,21700.7,1973.1,18097.3,13029.8,18564.9,3757.7
214,"[24.974409630239247, 60.22534024711735]","[25.007035294974177, 60.186653677964415]",4.664162180711472,8075.2,1247.0,6728.3,4844.3,6806.2,1379.9
215,"[24.952876009696627, 60.16108624855532]","[25.033382138071367, 60.24102881506453]",9.940269194183818,13454.1,1666.3,11842.2,8526.1,12862.8,2610.3
216,"[24.8833327416825, 60.23248784090941]","[24.84604424249275, 60.22411216887933]",2.2596739593056863,3187.9,538.5,2705.4,1947.9,2813.9,566.7
217,"[24.884946115679018, 60.19732395018109]","[24.960252857170545, 60.17838712497736]",4.665296090988765,5824.9,998.8,5495.9,3957.0,6131.0,1262.4
218,"[24.890044645324952, 60.18925889136004]","[25.000673031579563, 60.27945972265295]",11.742833046048295,16139.2,1987.6,13805.2,9939.5,15103.9,3050.9
219,"[25.10074265267659, 60.24048029046827]","[24.87149174666776, 60.21179128974641]",13.054308143897071,18036.0,1802.6,15381.1,11074.2,15555.7,3121.3
220,"[24.955885315968533, 60.15455825995007]","[24.96694601531992, 60.19174458341728]",4.179935151320609,5820.6,933.9,4826.1,3474.7,5964.7,1221.1
221,"[24.96779148443552, 60.226065755285]","[25.095030715605848, 60.20326122916488]",7.471673689241879,11284.5,1358.6,9162.1,6596.6,9511.9,1969.5
222,"[24.98872122268544, 60.144483212058304]","[24.881367309760257, 60.21102781400932]",9.48648931517276,,,10782.7,7004.4,11067.5,2999.2
223,"[24.90305196702344, 60.26151016909212]","[24.99811485115737, 60.23260203217336]",6.152261324601238,,,7289.5,5248.3,8210.2,1690.3
224,"[24.901681429108574, 60.190024689448144]","[24.893834821195743, 60.22318029106064]",3.712136270132233,6034.3,859.0,4368.7,3145.4,4823.7,977.0
225,"[24.9541177078382, 60.203279432327726]","[25.148328827493827, 60.20215527554026]",10.732132750368027,15454.4,1819.8,13839.5,9964.2,14066.9,2815.7
226,"[25.035220763565334, 60.2746229538857]","[25.10271123130204, 60.22764438373893]",6.415166723219082,14383.8,1317.7,8255.4,5943.8,8584.5,1756.6
227,"[25.03770271510396, 60.227451609322486]","[24.952875645658867, 60.18478015187095]",6.669276042309824,9402.1,1638.4,8433.3,6071.8,8485.1,1749.6
228,"[24.958546507369864, 60.20753260143497]","[24.96566079018853, 60.19471040999603]",1.4789690201939756,2519.3,472.9,1843.5,1327.3,1967.2,415.1
229,"[24.87937045522675, 60.158954820492745]","[25.00350323177424, 60.24702238010785]",11.95588136176768,22121.4,2064.5,14027.3,10099.4,14466.0,2952.1
230,"[24.86350990209013, 60.21892937171989]","[25.026836426095056, 60.28272431729456]",11.468610713379428,14986.3,1410.0,13779.1,9920.8,14814.0,3193.3
231,"[25.168187814379124, 60.20477384000829]","[25.02449840102597, 60.17799677951091]",8.482255664031603,13509.4,1791.7,11439.7,8236.4,11735.7,2589.1
232,"[24.954678535324952, 60.1643069670332]","[25.133852484973723, 60.20553395986356]",10.91519636100412,13851.7,1531.8,14194.5,10219.8,14814.3,3063.5
233,"[24.935005847336384, 60.22035609303877]","[24.88233452217508, 60.24235716938297]",3.80009470275083,5964.2,656.5,4613.7,3321.8,5069.1,1043.4
234,"[24.88915757593684, 60.15106379274664]","[24.94876494570755, 60.18372519023754]",4.905261383470084,6787.7,1191.1,6498.1,4678.5,7161.0,1493.5
235,"[25.167385212619976, 60.24386216757359]","[24.89624030385141, 60.203031439272]",15.646221612356204,,,19389.2,13960.0,19263.8,3990.3
236,"[24.98316034827424, 60.24880951194928]","[25.066304667171277, 60.22500208246218]",5.298228629472513,6686.2,837.0,6526.1,4698.7,6487.2,1312.2
237,"[24.965690052273523, 60.21704199402761]","[24.853810875507698, 60.23130692893321]",6.378372908656013,13222.0,1526.4,7254.3,5223.0,7539.1,1550.6
238,"[25.023597978379048, 60.25796065334461]","[24.95480049804488, 60.17097103212359]",10.392506162161666,15747.1,1804.7,12407.3,8933.0,13131.3,2700.5
239,"[24.95181325173669, 60.20996469544269]","[25.0803452195402, 60.17129598274997]",8.304610997660893,13233.9,1714.9,12404.9,8931.4,12628.6,2574.6
240,"[25.174681181476704, 60.25174497204805]","[24.85857012699657, 60.23558583554239]",17.537628583692083,20387.5,1603.9,20666.8,14879.9,21243.2,4298.8
241,"[24.965710500070028, 60.223012380434106]","[25.1247430905109, 60.23634546454185]",8.904632320528021,14115.0,1297.9,10879.2,7832.9,11546.9,2310.1
242,"[25.11775744859692, 60.22440993363234]","[25.058471431828632, 60.20498744734255]",3.922769374530403,4693.0,653.2,4368.7,3145.4,4417.7,884.7
243,"[25.034665137306405, 60.250186909160746]","[25.035342131964345, 60.201480235524336]",5.416064009505863,12243.5,1487.5,6630.9,4774.2,6830.0,1442.6
244,"[24.8996140913285, 60.21568313174343]","[25.080686697303964, 60.20507094756018]",10.072442943768817,14091.0,1682.9,12848.3,9250.6,13272.5,2657.6
245,"[25.06591235934174, 60.200894978839024]","[24.925815024668506, 60.22668097384674]",8.252764518812098,14806.0,1647.9,10222.3,7359.9,11650.1,2349.0
246,"[25.056667306635344, 60.18233343262486]","[24.95010541941811, 60.227042702785965]",7.705990033246644,11300.3,1635.8,10931.4,7870.4,11155.4,2237.6
247,"[25.141052638757856, 60.21086496647328]","[25.126899256440737, 60.228166603210695]",2.07658724796125,2880.9,497.1,2449.9,1763.8,2560.7,556.1
248,"[25.125850909313723, 60.20658054136817]","[25.158772053302368, 60.25254552087052]",5.424646218646753,9428.8,1222.3,6819.7,4910.1,7011.4,1442.5
249,"[24.887470552538957, 60.20850686642397]","[24.86544068129372, 60.21906769684574]",1.6910956767729033,2093.5,313.7,1954.0,1406.8,1990.3,402.2
250,"[25.01431270268142, 60.24423878409962]","[24.964704666163826, 60.21576820765004]",4.186126870314558,6880.7,588.7,5158.6,3714.1,5310.9,1104.9
251,"[24.932681391338168, 60.19812535026008]","[25.01910299481067, 60.286573684489866]",10.930515422913391,14932.1,1553.8,12664.6,9118.3,13994.9,2839.2
252,"[25.022999014190127, 60.27611618008423]","[25.056311025519516, 60.19606288372844]",9.089463898568663,17432.0,1811.7,11174.3,8045.3,11115.8,2328.4
253,"[24.941583256378756, 60.26011446676712]","[25.03708750810024, 60.21108044985856]",7.584272834113276,13295.6,1635.3,9021.7,6495.5,9731.5,1959.0
254,"[24.880911381905022, 60.23332168057663]","[25.004046452897995, 60.283890937794425]",8.817902257269004,12449.5,1267.7,11019.7,7934.0,12980.9,2750.9
255,"[25.03187601029523, 60.28252480517757]","[25.07596422109892, 60.164098287326816]",13.391597410033844,22184.2,2114.5,16935.3,12193.2,17565.8,3608.6
256,"[24.84342907380617, 60.224296219130665]","[25.171450706522077, 60.2629672572317]",18.60636381679267,26459.1,2012.7,22678.3,16328.1,22232.5,4702.5
257,"[24.90302828199697, 60.21744399252694]","[24.906010592353816, 60.19132230630827]",2.9092694635632808,3604.7,580.5,3316.9,2388.2,3413.5,682.7
258,"[24.8533179096334, 60.177115631966736]","[25.17690805945143, 60.22034924437812]",18.517486428726198,25571.8,2489.0,22170.4,15962.4,23444.1,4749.1
259,"[25.00104910684272, 60.25023532660858]","[24.999013331843454, 60.24028165311477]",1.112485016659852,3343.1,601.5,1424.8,1025.8,1590.6,339.2
260,"[24.915564671793103, 60.16577433055329]","[24.87681083029674, 60.14819084298375]",2.9019236604606355,5131.4,691.9,3629.2,2613.0,3940.5,826.0
261,"[24.8865099341834, 60.158636553170815]","[24.874447560411436, 60.23915889938914]",8.978456265925077,17198.7,1696.3,11379.6,8193.1,12056.2,2430.4
262,"[24.96340788894348, 60.20570814105084]","[24.892109707811866, 60.20878142122911]",3.953932913066834,5054.8,812.3,4574.7,3293.7,4796.8,966.1
263,"[25.05783551016567, 60.22322200771476]","[24.87528404391059, 60.22711670002276]",10.089529967767078,14625.9,1669.3,12122.4,8727.9,13252.9,2681.6
264,"[25.036563917928813, 60.24672186087971]","[24.961491969726943, 60.18749037151935]",7.782742320917379,11122.0,1271.7,9271.5,6675.3,9476.8,1924.6
265,"[25.10310355283021, 60.22581888505681]","[25.029275786626705, 60.27823525862932]",7.1107392194972885,13324.8,1151.7,8919.3,6421.8,9172.7,1867.9
266,"[24.94125832321953, 60.19310688061232]","[25.132876087401137, 60.23058816378159]",11.376093757183927,13581.3,1519.0,13748.5,9898.7,14228.0,2979.3
267,"[24.872141171527232, 60.20645213271884]","[24.889528765505805, 60.20036144640312]",1.1754674994906842,1629.8,413.9,1489.8,1072.6,1491.2,333.6
268,"[24.94965780636917, 60.255665144088105]","[25.02181327092362, 60.27894644109963]",4.7471803711111695,6209.8,821.1,5648.3,4066.7,5634.1,1129.2
269,"[24.90858404092072, 60.256307259814925]","[24.933791594699947, 60.1676699244705]",9.953902796469759,,,11382.7,8195.4,11655.5,2605.6
270,"[25.137267687121746, 60.20213997016244]","[24.92997005686076, 60.17062384881736]",11.984058498129727,14894.9,1949.9,14613.0,10521.1,15075.2,3047.7
271,"[24.968901818046472, 60.24147508331403]","[25.03815408911177, 60.17471376985563]",8.351462865446766,16946.6,1970.5,11291.6,8129.8,11979.3,2793.2
272,"[24.98689847158428, 60.21903673411381]","[25.15884684102133, 60.22925006988253]",9.562716730799336,14205.9,900.8,11949.4,8603.4,12059.8,2571.6
273,"[25.03344047944518, 60.262109319174485]","[25.114433162150863, 60.21921318330357]",6.537115003996319,11740.2,1517.6,8792.9,6330.8,8839.3,1799.5
274,"[24.9147578219172, 60.24447640525683]","[25.066294330330667, 60.22267914940362]",8.709526490951268,11404.0,1251.3,10306.3,7420.5,10600.8,2121.8
275,"[24.947231553712253, 60.20874698962301]","[25.135855161589447, 60.21168183965748]",10.425386479900938,17411.7,1493.3,13079.9,9417.3,13413.5,2691.5
276,"[24.960796676066504, 60.24315913342827]","[24.9875149722512, 60.2521027790944]",1.7783902356808137,3969.9,610.7,2551.5,1837.1,2633.9,532.2
277,"[25.00942875599165, 60.25765529917392]","[24.870420799068768, 60.15732018103626]",13.544551296196872,23690.1,2326.0,16184.8,11652.8,16658.0,3372.7
278,"[24.88556132409409, 60.15238615034262]","[24.93627829621888, 60.2276299376991]",8.823936635536562,10589.2,1636.8,10310.8,7423.6,11061.4,2224.1
279,"[24.83398879246448, 60.247885676510805]","[25.13539600404501, 60.20957232754223]",17.178119847940263,21106.0,2167.7,20644.4,14863.7,21440.9,4296.4
280,"[24.94813018398993, 60.207674514076345]","[25.023232575894244, 60.22947059338393]",4.804043037279723,5460.2,740.0,5392.8,3882.7,5553.4,1110.9
281,"[24.96983054759739, 60.16815411077836]","[24.961215930399657, 60.20435803162023]",4.0537654321830034,6229.4,1027.2,5287.6,3806.9,5659.9,1222.1
282,"[25.03775824767197, 60.23604927316209]","[25.009089897856217, 60.265267658601694]",3.613538535835358,7052.4,978.5,4628.1,3332.2,4715.2,997.6
283,"[24.98663458309256, 60.22313270663971]","[24.93088711485278, 60.17453943193247]",6.219892289853465,7810.4,1314.5,7146.9,5145.7,7378.7,1475.8
284,"[24.89910419157088, 60.23965693821406]","[25.17062697820289, 60.19400049862243]",15.832899807450111,23427.4,2243.3,19202.5,13825.6,19870.0,4100.5
285,"[25.179257849760283, 60.20852565382007]","[24.913657795719164, 60.167900657655096]",15.361772858064331,18187.7,2613.7,18233.8,13128.1,18637.0,3789.5
286,"[25.07757147166714, 60.21229354448525]","[25.07393905050503, 60.24378780478872]",3.507740284379245,4481.8,701.7,4197.3,3022.0,4535.3,934.4
287,"[25.059762548471276, 60.21349835296813]","[24.964928472900223, 60.22098522985594]",5.303615883714217,8232.7,1158.8,6681.4,4810.5,7130.0,1434.2
288,"[24.888115284404748, 60.25136376715685]","[24.99604535166465, 60.18465999511178]",9.51565669006186,12475.0,1465.2,11118.2,8004.9,12394.9,2662.1
289,"[24.974035832721885, 60.245308272028666]","[24.915380594455836, 60.231168579451385]",3.5991463781090363,5924.2,712.7,4432.0,3191.0,5089.3,1030.2
290,"[25.09178620716972, 60.20138433147043]","[24.85454697941312, 60.25058883052076]",14.196358179375814,18979.5,1983.0,17324.7,12473.5,18893.2,3837.1
291,"[25.076607844773758, 60.25463045369311]","[24.846690360465185, 60.22595928344441]",13.08419967107743,17050.1,1550.5,15011.6,10808.2,15317.6,3080.4
292,"[24.866961351333416, 60.24965235600026]","[24.91532555661469, 60.18160858698339]",8.023868440164554,10030.3,1404.0,9134.7,6576.9,9741.0,1967.9
293,"[24.91780550393617, 60.19769497779836]","[25.00443391401765, 60.23711183313004]",6.488680818233901,10434.0,1234.8,8100.9,5832.5,8525.2,1787.5
294,"[24.92282823556813, 60.23634793645469]","[24.86302835805184, 60.2061712653189]",4.708031665336437,8688.9,1139.5,5529.8,3981.3,5519.7,1115.0
295,"[24.99771279299412, 60.18137451155872]","[25.05968198332482, 60.21497996153371]",5.068697347067256,5924.2,937.5,6023.1,4336.6,6115.3,1231.7
296,"[24.94984621755709, 60.25098401800206]","[24.944110772843533, 60.199613672595305]",5.720894630511801,8329.4,946.3,6410.0,4615.1,6969.9,1393.9
297,"[25.162393447128167, 60.21948153802334]","[25.134070892788465, 60.20458677044044]",2.2783580335874056,3068.8,481.4,3073.0,2212.5,3171.4,666.8
298,"[24.933617533100836, 60.16305094497325]","[25.00036101333126, 60.26937771124301]",12.38440180351228,15447.6,2189.1,14199.1,10223.1,14831.2,2983.9
299,"[24.86721653340364, 60.15554265525088]","[25.007519343941265, 60.18616853167263]",8.474492804244443,10606.7,1616.9,9784.6,7044.7,10631.5,2154.7
300,"[24.857415790370155, 60.16006688228416]","[25.04727964785996, 60.198852236815874]",11.349925290842755,14871.9,1944.7,13303.8,9578.5,14449.8,2906.3
301,"[25.14924566254913, 60.20652672639204]","[24.854308448509094, 60.22816106660017]",16.466559450703684,21452.6,2234.1,19534.7,14064.7,20764.6,4181.5
302,"[24.91288991167538, 60.18445378010477]","[24.85399509902832, 60.2300573041747]",6.025069632582141,9276.3,1053.6,6875.4,4950.2,7161.6,1442.8
303,"[25.070245172204928, 60.26419178005089]","[24.859873816317428, 60.2177342453883]",12.708135253923025,19591.1,1774.1,15169.7,10922.0,15254.9,3058.5
304,"[25.02552387251406, 60.24188969271122]","[25.188204412472608, 60.219895324902005]",9.308444986165098,,,11506.5,8284.5,11871.3,2386.7
